This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN
15,July,+83.5,16:05,+62.6,07:02,75,07:41,30,12:05,+57,07:53,+44.6,00:09,+75.4,14:16,+73.9,08:08,+62.6,07:18,+80.8,12:18,0,00:00,29.32,23:59,29.23,05:11,6.7,18:50,68,0,4,0.75,12.191
16,July,+80.4,18:00,+64.4,05:09,74,23:59,38,15:30,+62.6,23:59,+45,07:55,+75.4,15:59,+74.1,10:24,+64.4,05:29,+80.4,18:00,0,23:59,29.41,23:59,29.32,05:41,6.3,18:02,129,0,5,0.75,5.857
17,July,+87.8,16:43,+69.1,04:54,83,07:41,30,17:09,+67.1,07:41,+51.8,17:09,+75.4,14:39,+74.1,08:27,+69.1,04:54,+86.5,16:41,0,00:00,29.47,14:12,29.41,23:59,5.8,15:06,245,0,6,0.75,2.951
18,July,+91.8,16:37,+71.2,06:11,88,10:25,29,16:40,+73.6,10:37,+53.6,16:16,+75.4,15:10,+74.1,09:06,+71.2,06:11,+91.9,15:09,4.96,22:31,29.41,10:56,29.26,21:26,8.3,17:49,285,0.98,0,0.98,17.542
19,July,+90.1,15:44,+71.8,23:59,88,09:36,33,15:45,+71.2,09:34,+53.6,18:17,+75.2,18:33,+74.3,06:31,+71.6,23:59,+91.2,17:36,2.01,18:19,29.29,00:26,29.14,20:11,15,18:14,276,0.2,0,0.2,9.65
20,July,+93.4,15:27,+70.3,06:50,88,09:54,29,15:28,+74.1,10:12,+54,18:33,+75.6,10:22,+74.3,07:26,+69.8,07:02,+94.1,15:05,0,00:00,29.23,11:26,29.12,18:26,7.2,16:33,108,0,1,0.2,8.585
21,July,+97,16:50,+73.6,03:01,87,08:34,25,15:54,+73.6,08:42,+54.1,15:54,+75.6,13:16,+74.3,21:20,+73.4,07:18,+93.6,12:06,0,00:00,29.23,09:42,29.14,03:56,8.1,16:16,322,0,2,0.2,16.186
22,July,+95.9,17:25,+73.8,23:59,87,08:38,23,16:33,+75.4,08:48,+48.6,14:14,+75.4,14:44,+74.3,00:52,+73.4,23:59,+95.5,17:34,0,00:00,29.32,23:41,29.2,00:41,8.1,19:04,163,0,3,0.2,7.333
23,July,+92.1,13:00,+70.9,05:45,85,08:10,29,15:02,+69.1,08:15,+53.8,15:02,+75.4,12:50,+74.3,08:34,+70.9,05:46,+92.1,12:59,0,00:00,29.35,12:41,29.29,21:56,8.3,15:09,133,0,4,0.2,9.896
24,July,+91.2,12:50,+72.1,23:59,87,06:11,29,13:52,+72,06:08,+52,14:39,+75.4,14:22,+74.1,10:32,+71.6,23:59,+90.5,12:48,7.13,14:33,29.35,08:57,29.26,23:59,10.5,14:30,291,0.79,0,0.79,8.89
25,July,+90.9,17:25,+71.8,07:28,88,08:52,28,17:29,+71.2,08:52,+51.8,19:12,+75.6,17:11,+74.3,19:41,+71.6,07:59,+90.1,17:22,0,00:00,29.26,01:11,29.12,20:42,8.1,17:27,273,0,1,0.79,10.008
26,July,+90.5,17:19,+71.4,07:54,87,09:46,18,17:33,+73.6,09:53,+40.5,17:33,+75.6,16:44,+74.5,18:48,+71.4,07:54,+87.4,15:40,0,00:00,29.2,23:59,29.14,21:27,10.5,14:21,265,0,2,0.79,24.077
27,July,+92.7,15:55,+69.8,07:15,87,09:27,20,14:52,+73.4,09:41,+45,14:52,+75.7,17:24,+74.3,23:57,+69.8,08:18,+90.3,18:39,0,00:00,29.29,23:59,29.2,04:27,6.3,13:55,263,0,3,0.79,7.124
28,July,+95.5,16:50,+70.7,07:08,87,08:38,19,17:32,+72.1,08:49,+46.2,17:24,+75.4,14:37,+73.9,23:59,+70.7,07:08,+87.1,11:36,0,00:00,29.35,14:11,29.26,05:42,6.7,15:42,319,0,4,0.79,18.071
29,July,+94.8,15:44,+73,07:13,86,08:18,21,17:25,+72.1,08:31,+47.5,15:21,+75.6,15:43,+73.9,03:32,+73,07:13,+92.8,15:09,0,00:00,29.35,23:59,29.23,19:57,10.5,14:18,306,0,5,0.79,29.502
30,July,+90.3,16:13,+72,06:34,77,23:59,27,16:16,+65.1,23:59,+50.5,18:48,+75.2,18:40,+73.9,04:03,+71.6,07:15,+88.9,16:11,0,00:00,29.38,23:41,29.29,18:42,8.1,20:08,178,0,6,0.79,3.681
31,July,+91.8,16:42,+70,23:59,87,08:51,17,17:29,+71.1,09:13,+40.5,19:06,+75.4,17:09,+73.9,02:15,+69.8,23:59,+87.4,16:42,0,00:00,29.41,13:56,29.32,19:12,6.7,13:47,103,0,7,0.79,5.745
