This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN
12,June,+81.5,15:13,+60.6,23:59,87,08:05,27,18:57,+66.7,08:34,+40.6,18:57,+75.6,01:25,+74.7,23:53,+60.6,23:59,+80.1,15:13,0,00:00,29.32,23:59,29.17,05:05,13.2,17:21,253,0,1,0.43,20.795
13,June,+74.8,17:15,+55.6,06:29,69,23:59,24,17:35,+48.4,01:19,+34.5,18:36,+75.6,15:57,+72.7,08:22,+53.6,02:35,+75.2,17:06,0,00:00,29.41,11:20,29.29,00:50,9.2,13:32,273,0,2,0.43,10.284
14,June,+77.5,16:42,+52.3,07:16,85,09:04,23,15:55,+55.9,09:11,+36,15:55,+75.4,17:23,+72,09:35,+51.8,07:23,+76.6,16:39,0,00:00,29.38,08:35,29.26,22:35,9.6,12:31,132,0,3,0.43,16.439
15,June,+70.3,12:03,+54.3,06:41,81,23:59,33,12:18,+56.5,23:59,+39,12:32,+75.2,17:37,+72.3,08:00,+53.6,06:41,+75.4,16:20,0,00:00,29.29,14:05,29.09,22:20,8.3,15:02,45,0.04,0,0.04,7.758
16,June,+84.9,16:57,+61.2,23:59,87,07:10,19,17:27,+61.5,08:29,+35.8,17:42,+75.2,19:09,+73.2,09:48,+57.2,21:11,+81,16:57,1.61,20:55,29.2,21:35,29.09,05:50,12.3,21:09,254,0.39,0,0.39,32.424
17,June,+88.9,17:27,+60.1,06:17,88,08:38,21,18:06,+65.7,08:50,+43.3,18:06,+75.4,14:43,+73.8,08:02,+60.1,06:17,+81,12:23,0,00:00,29.23,13:05,29.14,20:20,8.1,16:59,188,0,1,0.39,21.201
18,June,+77,16:28,+68.5,02:15,82,23:59,44,17:14,+63.7,23:51,+51.8,17:14,+75.4,18:00,+74.1,09:54,+68,05:54,+78.3,16:28,0,00:00,29.26,09:20,29.09,17:50,6.3,18:40,160,0,2,0.39,8.704
19,June,+79.7,14:57,+66.9,23:59,87,07:49,35,15:05,+65.8,08:01,+48.9,15:05,+74.8,23:17,+73.9,07:04,+66.2,23:59,+79.5,14:54,1.5,17:27,29.2,12:05,29.06,19:20,11,17:29,315,0.35,0,0.35,10.899
20,June,+74.8,17:41,+63.5,03:39,89,10:16,50,17:14,+66.7,10:35,+54.5,17:58,+75,21:49,+73.6,09:18,+63.5,03:39,+77.4,17:41,2.2,12:11,29.26,15:05,29.14,22:20,14.5,12:09,357,0.39,0,0.39,5.798
21,June,+92.1,16:09,+65.5,04:45,88,08:02,27,16:14,+67.5,08:31,+48.4,17:32,+74.8,23:04,+73.8,07:49,+64.4,18:18,+90.9,16:08,3.35,22:25,29.23,22:35,29.12,17:20,16.8,17:25,106,0.98,0,0.98,24.528
22,June,+84.6,16:55,+67.5,06:42,87,02:03,36,17:34,+65.7,02:00,+53.1,11:43,+74.8,17:40,+74.1,23:49,+67.5,06:42,+84,16:55,0.08,00:00,29.2,08:05,29.06,23:35,10.5,18:11,252,0,1,0.98,35.241
23,June,+84.2,17:23,+64.9,23:59,67,14:13,28,20:30,+61.3,16:08,+42.1,21:16,+74.7,14:24,+73.9,20:22,+64.4,23:59,+82.6,17:21,2.72,13:55,29.09,12:05,28.97,19:35,14.5,13:52,258,0.28,0,0.28,42.499
24,June,+74.3,15:30,+61.9,04:42,68,01:36,33,16:20,+53.2,01:36,+41.9,17:04,+74.8,21:31,+73.6,11:15,+61.9,04:42,+75.6,15:32,0,00:00,29.17,23:59,29.06,07:20,11.4,17:52,271,0,1,0.28,32.226
25,June,+78.8,17:55,+60.3,04:03,79,06:08,26,17:59,+55.8,06:08,+40.5,17:59,+74.8,20:17,+73.4,09:47,+60.3,04:03,+77.5,17:06,0,00:00,29.26,23:59,29.17,05:20,8.7,12:28,280,0,2,0.28,22.915
26,June,+73.4,18:07,+59.2,23:59,84,06:18,34,18:30,+58.6,13:07,+42.8,18:19,+75.9,21:14,+73.2,15:28,+59,23:59,+76.1,15:06,0.55,10:31,29.32,23:59,29.23,10:20,7.6,13:00,59,0.31,0,0.31,2.809
27,June,+84,16:53,+56.7,06:45,87,09:22,35,16:55,+66.9,21:41,+48.9,11:44,+74.7,16:29,+72.7,10:07,+56.7,06:45,+83.7,16:45,2.32,20:41,29.35,12:05,29.17,19:50,10.1,20:54,353,0.16,0,0.16,16.588
28,June,+85.3,17:30,+64.6,23:59,88,09:18,22,19:22,+71.2,09:18,+40.3,19:22,+74.8,17:27,+73.9,09:02,+64.4,23:59,+84,14:08,0,00:00,29.32,23:59,29.2,18:36,11,16:13,292,0,1,0.16,29.301
29,June,+83.3,17:23,+56.5,06:52,82,08:04,19,17:38,+56.7,08:18,+35.1,11:42,+75.2,21:21,+73,08:12,+56.5,06:52,+79.7,18:30,0,00:00,29.41,13:21,29.32,22:21,10.1,12:45,301,0,2,0.16,16.126
30,June,+87.4,17:44,+58.3,07:01,86,08:55,18,16:21,+62.1,09:20,+37.4,13:34,+75,15:23,+73,08:09,+58.3,07:01,+83.3,16:13,0,00:00,29.41,13:05,29.29,22:20,6.7,15:44,311,0,3,0.16,7.541
