This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN
10,May,+68.9,17:49,+43.9,06:56,75,08:09,15,19:58,+41.7,08:11,+15.6,20:06,+75.4,18:55,+70.3,10:07,+43.9,06:56,+69.4,16:33,0,00:00,29.32,23:59,29.14,06:11,12.8,10:22,265,0,2,0.63,29.089
11,May,+74.3,17:41,+39.4,07:11,72,08:36,13,18:45,+41,08:36,+16.2,21:00,+75.4,18:43,+70,08:13,+39.2,07:26,+72.7,17:36,0,00:00,29.5,23:59,29.32,00:11,8.1,16:00,266,0,3,0.63,7.758
12,May,+75.6,15:19,+44.1,06:13,72,08:36,16,17:29,+41.9,09:03,+21.7,00:06,+75.2,20:00,+70.2,10:00,+44.1,06:13,+74.1,15:16,0,00:00,29.56,12:10,29.47,23:59,5.8,14:25,120,0,4,0.63,4.747
13,May,+60.8,18:11,+57.6,08:38,80,23:42,41,00:06,+53.1,18:52,+37,00:06,+74.1,00:03,+72.1,10:56,+57.2,23:59,-999,00:00,0.2,06:06,29.5,09:41,29.35,23:59,3.6,10:58,100,1.22,0,1.22,0
14,May,+68.9,17:49,+57,23:47,83,08:29,33,18:22,+54,10:18,+38.5,18:32,+73.6,16:00,+69.4,19:23,+57,23:48,+74.8,17:37,0,00:00,29.35,02:26,29.26,19:56,5.8,16:55,275,0.04,0,0.04,0.812
15,May,+78.8,15:48,+54.5,07:36,86,10:29,15,16:22,+61.5,10:42,+24.4,13:14,+70.7,17:23,+68.5,19:58,+54.5,07:36,+76.1,10:57,0,00:00,29.32,12:26,29.23,20:11,7.2,13:26,77,0,1,0.04,8.592
16,May,+83.7,16:39,+52.3,06:57,81,08:34,14,17:50,+58.1,09:37,+27,13:22,+70.7,21:46,+68,19:04,+51.8,07:02,+79.3,18:04,0,00:00,29.32,23:59,29.2,19:26,8.3,19:15,318,0,2,0.04,21.745
17,May,+74.1,16:52,+52.3,05:42,31,00:03,13,18:10,+31.5,00:03,+13.8,07:11,+70.5,21:11,+68,17:24,+50,04:02,+71.2,16:52,0,00:00,29.44,10:41,29.32,00:11,8.7,10:03,81,0,3,0.04,10.179
18,May,+82,17:57,+44.2,06:43,60,08:22,14,18:58,+38.8,23:58,+20.5,00:04,+70.5,22:06,+68,19:07,+44.2,06:43,+77.5,16:04,0,00:00,29.41,11:56,29.32,21:26,8.1,14:45,209,0,4,0.04,5.254
19,May,+86.2,15:34,+53.6,07:01,77,08:41,13,18:34,+54.7,08:46,+27.3,20:29,+71.1,23:12,+68.2,19:14,+53.6,07:20,+80.2,14:51,0,00:00,29.44,12:56,29.35,19:40,6.3,15:38,313,0,5,0.04,4.546
20,May,+85.5,15:34,+57.9,06:45,72,08:21,13,16:02,+55.2,08:31,+27,19:03,+72.5,22:23,+68.9,18:12,+57.2,06:45,+81.1,15:34,0,00:00,29.47,11:25,29.32,23:59,6.3,16:53,83,0,6,0.04,4.233
21,May,+87.1,16:35,+56.1,06:58,73,08:11,13,17:04,+52.9,08:42,+27,17:26,+71.4,21:30,+68.7,16:40,+55.4,06:58,+81.7,16:35,0,00:00,29.32,10:10,29.17,18:10,9.6,18:46,282,0,7,0.04,14.651
22,May,+72.3,19:20,+58.6,06:31,68,07:45,29,19:28,+50.5,07:58,+36.1,00:50,+72,21:16,+69.4,00:25,+58.6,06:31,+74.3,19:22,0,00:00,29.26,13:26,29.17,19:25,7.6,14:57,287,0,8,0.04,7.459
23,May,+81.5,17:08,+57.2,05:58,75,08:33,20,19:11,+55.2,09:12,+34,16:34,+72.1,22:17,+68.7,19:24,+57.2,06:38,+78.1,17:08,0,00:00,29.26,11:41,29.17,21:40,7.6,11:23,281,0,9,0.04,5.909
24,May,+83.7,18:19,+58.3,06:15,80,09:02,19,19:10,+57.9,09:02,+35.4,19:45,+72.1,22:36,+69.6,18:30,+58.3,06:15,+79.9,18:13,0,00:00,29.29,12:11,29.17,04:25,7.6,14:23,111,0,10,0.04,13.257
25,May,+89.2,17:20,+61.9,03:54,53,05:34,18,18:48,+48.4,23:59,+38.1,19:48,+72.5,21:21,+68.9,16:39,+61.9,03:54,+84.7,16:17,0,23:59,29.41,23:59,29.26,02:55,8.3,15:31,211,0,11,0.04,24.614
26,May,+92.5,16:21,+65.8,06:49,77,08:13,14,18:08,+63.1,08:32,+35.2,19:17,+71.6,21:24,+69.3,19:59,+65.8,06:49,+87.1,16:21,0,00:00,29.47,11:40,29.35,19:55,5.8,15:55,223,0,12,0.04,6.111
27,May,+92.8,16:36,+66.4,06:24,78,08:52,14,18:13,+66.6,09:05,+35.4,18:13,+72.1,22:42,+69.3,20:01,+66.2,06:48,+86.5,13:33,0,00:00,29.41,11:55,29.29,20:10,6.7,13:37,237,0,13,0.04,13.101
28,May,+92.3,17:38,+69.6,05:20,75,06:38,14,17:44,+62.8,07:44,+36,17:44,+72.5,22:12,+69.3,19:15,+69.6,05:21,+87.8,17:36,0,00:00,29.32,10:55,29.2,23:59,6.7,12:20,115,0,14,0.04,17.631
29,May,+80.2,10:27,+67.3,23:59,72,06:29,27,11:13,+61.3,06:41,+39.4,11:13,+72.9,22:05,+70.2,18:36,+67.3,23:59,+78.8,10:27,0,00:00,29.2,12:40,29.12,20:26,10.1,11:23,264,0,15,0.04,17.095
30,May,+86,16:10,+63,23:59,80,08:58,13,17:31,+63.1,09:00,+22.5,23:46,+72.7,22:51,+70,19:56,+62.6,23:59,+80.6,16:10,0,00:00,29.17,23:59,29.09,18:55,11,17:46,284,0,16,0.04,29.972
31,May,+82.8,16:54,+51.8,06:12,58,07:47,14,18:43,+41.4,08:09,+23.9,21:40,+73,23:22,+68.9,19:33,+51.8,07:03,+78.1,16:54,0,00:00,29.23,09:55,29.03,23:25,8.7,23:25,305,0,17,0.04,11.223
