This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN
14,February,+38.8,17:47,+33.3,08:07,76,12:36,29,02:59,+31.1,17:20,+6.1,01:42,+72,23:23,+70.2,08:18,+30.2,21:43,-999,00:00,0.08,13:31,29.38,23:59,29.17,16:00,8.1,19:04,259,0.08,0,0.08,6.468
15,February,+53.6,14:37,+35.6,07:34,49,04:35,23,16:50,+19.6,14:35,+14.9,07:23,+72.3,22:24,+69.8,06:20,+35.6,09:46,-999,00:00,0,00:00,29.53,12:15,29.32,23:15,8.3,13:45,77,0,1,0.08,13.004
16,February,+51.4,13:57,+41.7,23:59,83,11:40,29,00:23,+44.2,11:52,+16,00:06,+72.1,18:58,+70.5,09:51,+32,22:22,-999,00:00,0.04,05:56,29.44,23:59,29.26,14:45,13.2,16:54,284,0.28,0,0.28,30.203
17,February,+53.2,16:01,+31.8,23:59,58,08:36,18,16:46,+24.4,08:41,+3.9,19:11,+72.9,18:36,+70.2,07:39,+31.8,23:59,-999,00:00,0,00:00,29.47,12:45,29.38,23:59,11,14:05,283,0,1,0.28,29.298
18,February,+54.9,14:28,+25.7,07:52,63,08:45,18,16:11,+20.7,09:31,+6.8,17:59,+72.7,18:27,+69.6,09:14,+24.8,07:52,-999,00:00,0,00:00,29.38,23:45,29.29,15:15,17.4,13:42,297,0,2,0.28,32.327
19,February,+39.6,13:18,+30.7,23:59,33,23:59,26,18:13,+9.5,13:01,+4.1,06:39,+71.8,19:37,+69.8,09:52,+21.2,09:17,-999,00:00,0,00:00,29.38,23:59,29.2,15:00,11,11:57,39,0,3,0.28,42.693
20,February,+48,16:39,+20.3,07:24,52,08:26,19,17:14,+10.6,08:26,+1,19:08,+72.7,18:25,+69.8,07:39,+19.4,07:24,-999,00:00,0,00:00,29.62,11:30,29.38,00:30,7.6,09:52,61,0,4,0.28,15.269
21,February,+57.4,15:19,+29.5,03:42,43,03:57,22,16:25,+26.8,13:45,+7.7,00:25,+72.1,20:54,+69.6,07:12,+26.6,08:17,-999,00:00,0,00:00,29.44,00:00,29.09,16:15,22.8,12:08,223,0,5,0.28,66.025
22,February,+62.1,14:54,+37.8,07:29,49,08:13,16,15:09,+25.3,20:09,+13.8,13:12,+72.5,18:31,+70,07:32,+37.4,07:40,-999,00:00,0,00:00,29.17,02:15,28.76,23:15,15.4,17:51,198,0,6,0.28,53.073
23,February,+58.8,16:17,+38.7,06:16,75,08:26,24,17:16,+36.5,09:29,+19,00:43,+73,19:55,+70.2,09:13,+35.6,01:07,-999,00:00,0.24,21:07,28.94,13:00,28.67,23:59,17.4,00:46,278,0.16,0,0.16,27.133
24,February,+53.6,12:57,+34,23:30,85,08:04,18,13:03,+46.9,08:04,+8.2,18:02,+72.3,14:45,+70.5,07:56,+17.6,20:30,-999,00:00,0,00:00,29.2,23:59,28.64,04:30,22.4,13:23,275,0,1,0.16,77.27
25,February,+37,14:47,+23.5,23:59,43,00:43,22,13:08,+14.5,00:40,-2.7,19:42,+72,18:32,+69.8,09:14,+8.6,08:14,-999,00:00,0,00:00,29.65,23:59,29.2,01:30,19.2,01:01,263,0,2,0.16,101.582
26,February,+52.9,16:18,+18.3,06:53,51,08:03,18,16:58,+10.8,16:58,+0,00:04,+72.3,20:39,+69.8,08:49,+17.6,07:28,-999,00:00,0,00:00,29.71,10:00,29.5,23:59,8.7,13:50,74,0,3,0.16,19.651
27,February,+64.4,15:47,+32.7,01:11,33,04:16,15,15:47,+18.5,11:50,+1.4,23:59,+73,18:09,+69.8,07:38,+32,21:56,-999,00:00,0,00:00,29.74,23:59,29.5,14:30,18.8,16:44,311,0,4,0.16,57.768
28,February,+61.3,16:06,+27.5,06:50,42,07:08,16,16:47,+15.6,16:50,+1.4,00:00,+73.4,19:53,+69.6,09:02,+26.6,08:38,-999,00:00,0,00:00,29.74,09:30,29.35,23:59,8.1,13:43,58,0,5,0.16,14.733
29,February,+66.6,12:04,+43.7,04:12,82,09:46,19,03:07,+55.8,10:56,+7.2,03:07,+73,18:42,+70.7,08:03,+41,04:45,-999,00:00,2.68,13:02,29.35,00:30,28.91,20:30,11,23:12,186,1.46,0,1.46,42.968
