This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN
12,September,+80.6,15:42,+57,23:59,93,09:35,20,18:31,+64.8,09:45,+34.3,18:31,+72.9,22:43,+70.2,19:03,+57,23:59,+77.5,15:38,0,00:00,29.41,23:59,29.23,01:33,14.5,14:02,300,0,1,0.35,23.437
13,September,+88.5,17:28,+50.5,07:20,92,09:03,18,17:52,+57,09:17,+38.8,18:35,+72.7,22:57,+69.6,18:47,+50,07:37,+84.2,17:19,0,00:00,29.44,09:03,29.26,19:34,12.3,15:19,244,0,2,0.35,28.277
14,September,+84.9,16:36,+55.2,07:23,84,08:32,19,16:48,+55,08:44,+34.9,17:56,+72.3,13:00,+69.4,19:20,+55.2,07:23,+80.8,16:36,0,00:00,29.44,12:33,29.32,03:34,6.3,16:24,269,0,3,0.35,7.541
15,September,+88.7,16:40,+51.6,07:42,87,08:21,19,17:48,+52.5,08:56,+38.5,12:21,+72,11:37,+68.9,20:02,+51.6,07:42,+79.9,13:37,0,00:00,29.5,11:33,29.32,23:59,6.3,13:37,56,0,4,0.35,8.063
16,September,+79.5,18:21,+67.5,13:29,84,13:32,33,21:43,+62.6,14:25,+43.7,22:19,+74.1,23:13,+70.9,03:01,+64.4,23:56,+80.2,18:21,0,00:00,29.32,00:18,29.12,19:18,11,21:17,260,0.04,0,0.04,43.013
17,September,+76.5,17:36,+55.9,23:54,74,23:59,28,17:33,+52.2,08:56,+40.5,17:01,+73.4,01:15,+70.5,18:43,+55.4,23:59,+76.1,17:29,0,00:00,29.47,23:59,29.26,00:03,8.3,13:30,313,0,1,0.04,9.71
18,September,+86.7,16:57,+49.1,07:14,92,09:09,18,17:13,+56.1,09:21,+36.7,16:04,+73.9,13:31,+71.2,19:36,+49.1,07:14,+82.2,16:57,0,00:00,29.53,11:33,29.41,18:48,7.6,13:17,126,0,2,0.04,13.503
19,September,+87.1,17:15,+55,06:39,92,09:08,21,18:03,+61,09:23,+40.3,18:01,+74.3,14:04,+71.8,19:13,+55,06:39,+83.8,15:22,0,00:00,29.47,12:48,29.38,22:49,8.3,14:41,270,0,3,0.04,5.678
20,September,+85.1,16:41,+60.4,07:33,89,08:32,22,17:49,+59.4,08:37,+40.5,22:03,+72.9,11:10,+70,19:08,+60.4,07:33,+81.7,16:41,0,00:00,29.44,14:18,29.38,21:18,7.6,14:26,64,0,4,0.04,11.267
21,September,+91.2,17:00,+54.5,07:24,86,08:33,20,18:16,+55,23:53,+43.2,18:16,+72.3,21:45,+70,18:34,+54.5,07:24,+87.4,16:31,0,00:00,29.41,11:33,29.26,20:18,8.1,14:35,229,0,5,0.04,17.199
22,September,+95,16:58,+65.7,07:39,81,06:39,17,17:32,+61.9,09:00,+40.5,17:32,+71.8,11:14,+70,19:37,+65.7,07:39,+90.9,15:50,0,00:00,29.44,23:59,29.29,03:49,15,18:45,320,0,6,0.04,31.626
23,September,+95,16:51,+64,08:08,89,08:54,17,18:08,+65.1,09:05,+41.4,19:04,+72.3,22:24,+69.8,18:20,+64,08:08,+87.6,12:18,0,00:00,29.5,12:03,29.35,19:33,11,15:24,201,0,7,0.04,23.451
24,September,+93.6,15:48,+70.2,23:59,85,23:59,17,16:42,+65.7,23:54,+40.5,18:29,+72.7,22:18,+70,18:19,+68,21:02,+89.1,15:48,0.79,20:55,29.41,11:03,29.23,19:03,13.2,19:25,271,0.24,0,0.24,53.762
25,September,+79.7,16:47,+55.9,07:49,89,08:57,20,17:31,+66,00:21,+32.5,18:46,+74.3,16:06,+71.4,04:29,+55.4,07:57,+76.8,17:15,0,00:00,29.38,11:48,29.29,21:03,11,13:30,316,0,1,0.24,30.464
26,September,+65.5,14:29,+52.7,08:12,62,23:59,35,14:49,+44.1,23:59,+33.6,01:31,+75,22:01,+72.3,12:54,+52.7,08:12,-999,00:00,0,00:00,29.38,10:34,29.29,23:59,8.7,12:31,313,0,2,0.24,7.072
27,September,+58.5,17:00,+54.9,07:15,91,23:10,62,00:03,+55.4,23:59,+43.9,00:03,+74.3,21:49,+72.5,12:19,+53.6,16:13,-999,00:00,0.2,22:02,29.29,00:33,29.03,23:59,8.1,15:13,273,0.35,0,0.35,3.562
28,September,+66.4,16:06,+49.3,23:59,91,08:26,39,16:14,+55.6,00:13,+39.2,18:30,+74.3,22:10,+72.1,18:13,+49.3,23:59,-999,00:00,0.47,03:53,29.2,23:59,28.97,04:34,9.2,12:53,302,0.31,0,0.31,23.593
29,September,+75.4,15:41,+44.1,06:36,92,11:03,30,16:24,+56.1,11:06,+40.5,13:27,+73.6,10:57,+70.9,19:16,+44.1,06:36,+75.7,15:40,0,00:00,29.26,12:03,29.14,23:59,7.6,11:49,69,0,1,0.31,7.75
30,September,+79.7,17:17,+55.2,06:41,82,05:26,20,17:54,+50.9,04:43,+32,18:57,+72.5,12:50,+70.3,19:31,+53.6,07:06,+76.1,15:44,0,00:00,29.2,23:59,29,16:33,15,16:26,275,0,2,0.31,27.833
