This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN
16,December,+37.9,16:23,+16,06:58,39,07:16,21,16:30,+1.9,16:28,-11.9,23:59,+78.3,12:05,+67.6,07:46,+15.8,07:06,-999,00:00,0,00:00,29.82,10:43,29.71,23:59,7.2,00:22,291,0,3,0.31,14.666
17,December,+42.4,16:23,+16.5,01:38,43,08:29,21,16:50,+5.4,16:23,-11.9,00:02,+75.9,12:06,+67.8,06:54,+15.8,01:49,-999,00:00,0,00:00,29.74,04:42,29.47,23:59,7.6,11:05,86,0,4,0.31,8.525
18,December,+39.6,13:27,+21.9,02:07,48,23:43,21,16:03,+16,23:43,-8.3,01:57,+68.9,16:04,+67.8,01:14,+21.2,02:31,-999,00:00,0.04,22:54,29.47,00:27,29.06,23:59,5.4,13:39,97,0.12,0,0.12,0.909
19,December,+39,12:18,+33.3,18:22,61,04:53,29,12:31,+21.7,09:25,+7.9,12:37,+68.9,13:03,+67.8,23:56,+33.3,18:22,-999,00:00,0.08,11:44,29.17,23:59,28.97,07:57,4.9,23:58,243,0.35,0,0.35,0.678
20,December,+36.5,11:10,+29.1,17:50,46,00:04,22,15:49,+15.1,00:04,-0.9,15:49,+68.7,17:02,+67.8,23:58,+24.8,00:44,-999,00:00,0,00:00,29.41,23:58,29.17,02:12,7.6,00:44,301,0.04,0,0.04,5.127
21,December,+34.5,12:24,+31.1,23:58,46,09:16,27,13:01,+14.7,09:16,+3.4,11:59,+68.7,14:49,+67.8,04:04,+28.4,13:28,-999,00:00,0,00:00,29.5,23:28,29.38,08:43,6.3,13:28,325,0,1,0.04,1.863
22,December,+43.7,11:49,+30.2,19:01,69,20:50,20,11:49,+24.8,20:50,+2.3,13:00,+68.7,17:16,+67.8,23:30,+30.2,23:57,-999,00:00,0,00:00,29.53,23:28,29.47,18:28,5.4,23:57,89,0.04,0,0.04,0.462
23,December,+45.1,13:00,+28.6,23:51,41,02:51,20,15:50,+12.4,01:26,-2.7,23:51,+73,15:54,+67.8,07:55,+23,20:27,-999,00:00,0.04,12:13,29.59,10:42,29.5,23:59,8.3,11:44,56,0.16,0,0.16,20.165
24,December,+48,13:56,+27.5,02:11,28,00:43,19,23:59,+7.7,13:56,-4.5,03:02,+71.2,14:18,+68,08:03,+21.2,06:28,-999,00:00,0,00:00,29.5,03:42,29.17,23:59,10.1,10:35,78,0,1,0.16,22.177
25,December,+56.7,14:46,+37.4,23:49,41,07:25,17,16:22,+24.8,18:11,+1,23:49,+72.7,10:50,+67.8,23:59,+26.6,07:45,-999,00:00,0.12,01:38,29.17,01:27,28.91,16:57,15,18:50,309,0.47,0,0.47,84.614
26,December,+47.1,16:20,+30,08:31,23,22:13,19,16:38,+7.3,16:40,-3.3,08:31,+77.7,10:50,+67.3,23:59,+19.4,05:57,-999,00:00,0,00:00,29.29,11:27,29.14,00:12,12.8,01:16,161,0,1,0.47,62.325
27,December,+48.9,14:49,+27,23:22,42,20:14,19,15:24,+11.8,20:02,-5.8,23:22,+77.7,10:53,+66.9,23:59,+10.4,22:40,-999,00:00,0,00:00,29.26,04:27,29.09,18:12,18.8,18:06,281,0,2,0.47,63.346
28,December,+30.2,23:21,+21.7,06:22,35,19:11,23,23:59,+3.7,18:55,-8.7,06:22,+69.6,10:41,+66.7,22:28,+1.4,04:57,-999,00:00,0,23:59,29.47,23:59,29.23,15:12,15.4,22:53,246,0,3,0.47,97.155
29,December,+36.3,16:30,+17.1,21:34,30,22:30,22,16:42,+1.2,16:30,-11.9,21:48,+72,15:47,+66.9,03:44,+8.6,02:21,-999,00:00,0,00:00,29.74,11:42,29.47,01:57,14.5,01:20,346,0,4,0.47,36.768
30,December,+43,15:04,+20.7,00:05,25,07:53,20,15:05,+5.4,15:08,-9.6,00:05,+69.3,15:27,+66.9,07:57,+17.6,01:34,-999,00:00,0,00:00,29.71,00:12,29.35,23:59,5.8,15:08,84,0,5,0.47,8.458
31,December,+41.4,15:25,+33.3,02:35,70,08:27,22,00:05,+26.6,09:29,+1.2,00:05,+67.6,19:49,+66.9,23:54,+30.2,01:33,-999,00:00,0.04,08:04,29.35,23:27,29.23,15:42,7.6,22:05,296,0.16,0,0.16,7.363
