This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN
22,August,+87.3,16:40,+69.4,07:27,92,00:34,35,17:28,+71.2,00:34,+55,17:28,+72.5,02:58,+69.6,20:37,+68,07:04,+87.4,16:35,0,00:00,29.32,13:03,29.2,05:03,6.3,16:25,292,0,1,0.55,9.308
23,August,+83.1,17:31,+62.8,07:05,92,07:46,37,17:40,+63.1,05:47,+53.2,17:40,+71.6,11:59,+69.6,20:17,+62.6,07:47,+82.8,17:28,0,00:00,29.35,12:03,29.26,21:03,7.6,13:16,270,0,2,0.55,8.674
24,August,+78.3,18:24,+64.8,03:54,80,23:59,39,16:18,+61.7,23:59,+50,12:00,+72.1,14:28,+70.2,01:25,+64.4,04:00,+78.8,17:57,0,00:00,29.32,13:03,29.23,20:33,7.6,18:01,304,0,3,0.55,2.847
25,August,+85.1,16:50,+61.7,05:43,93,09:41,30,17:34,+66.7,09:46,+49.5,17:41,+72,10:12,+69.3,20:50,+61.7,05:43,+82.9,15:25,0,00:00,29.32,23:59,29.26,20:18,8.7,12:17,295,0,4,0.55,12.497
26,August,+82.6,17:22,+57.7,07:30,79,07:56,22,17:31,+56.1,00:04,+39.6,17:12,+72,11:12,+69.3,19:52,+57.2,07:39,+79.5,16:58,0,00:00,29.47,12:03,29.32,00:03,8.7,09:09,272,0,5,0.55,16.894
27,August,+83.5,17:21,+53.4,07:15,91,08:14,22,17:24,+56.1,08:43,+40.3,17:24,+72.1,13:07,+69.6,20:37,+53.4,07:15,+80.4,17:51,0,00:00,29.5,11:48,29.38,20:33,8.7,12:22,276,0,6,0.55,8.19
28,August,+88.3,16:36,+53.1,07:24,93,09:09,21,17:39,+61,09:27,+43,17:39,+71.8,13:28,+69.1,19:43,+53.1,07:24,+85.3,15:57,0,00:00,29.53,12:03,29.41,19:18,8.7,11:32,123,0,7,0.55,8.682
29,August,+93.4,16:03,+60.1,07:12,93,08:32,27,17:38,+64.8,08:55,+52.2,18:58,+71.8,10:42,+69.1,19:10,+60.1,07:12,+92.7,15:59,0,00:00,29.59,11:18,29.47,17:33,9.2,16:21,64,0,8,0.55,7.668
30,August,+93.9,16:21,+63.5,07:23,93,08:45,19,16:20,+69.4,09:24,+45.1,16:12,+71.8,11:33,+68.7,20:51,+63.5,07:23,+91.9,13:03,0,00:00,29.62,12:03,29.5,21:34,6.3,14:17,119,0,9,0.55,7.087
31,August,+93.2,16:54,+63.9,07:25,93,09:11,20,14:58,+68.9,09:32,+45.5,14:47,+71.6,12:11,+68.9,20:23,+63.9,07:25,+91.6,16:45,0,00:00,29.56,11:49,29.41,23:59,7.6,15:24,183,0,10,0.55,15.373
