This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN
12,January,+35.6,14:37,+14.7,23:28,36,23:44,22,15:26,+0.5,14:37,-9.8,20:42,+71.2,14:16,+66.4,07:30,+14,23:32,-999,00:00,0,00:00,29.68,23:59,29.47,02:12,8.7,14:22,279,0,12,0.16,19.204
13,January,+42.3,16:39,+8.4,07:41,42,10:49,0,03:43,+10.9,10:52,-9,03:43,+76.1,11:10,+66.2,06:38,+8.4,07:41,-999,00:00,0,00:00,29.68,11:43,29.5,23:59,7.6,15:29,181,0,13,0.16,9.919
14,January,+53.2,16:20,+13.3,06:46,43,04:46,0,07:58,+10.9,16:20,-9,07:57,+73.4,11:09,+66.2,07:02,+13.3,06:46,-999,00:00,0,00:00,29.56,11:42,29.47,23:59,5.4,14:53,128,0,14,0.16,4.397
15,January,+53.2,16:12,+31.1,02:03,26,23:59,18,16:16,+10.9,16:12,-2.4,02:03,+69.3,15:30,+66.6,23:59,+30.2,02:03,-999,00:00,0,23:59,29.56,12:12,29.47,06:12,5.8,13:37,289,0,15,0.16,2.362
16,January,+58.5,14:42,+39.2,07:46,39,23:59,17,16:12,+18.5,23:33,+6.4,10:46,+71.4,14:03,+66.6,00:37,+39.2,08:23,-999,00:00,0,00:00,29.53,12:12,29.26,23:59,4,14:46,136,0,16,0.16,0.373
17,January,+47.3,13:54,+37.8,03:01,61,09:37,38,00:36,+31.8,09:37,+15.4,04:52,+67.3,14:53,+66.2,01:58,+32,23:29,-999,00:00,0.12,10:14,29.26,00:12,28.88,15:57,9.6,16:16,301,0.71,0,0.71,9.725
18,January,+51.8,16:34,+32.2,21:27,59,22:17,18,16:34,+24.1,22:16,+4.1,12:02,+72.5,16:50,+66.4,00:44,+26.6,01:00,-999,00:00,0,00:00,29.29,12:27,29.12,00:57,10.1,01:00,292,0,1,0.71,23.764
19,January,+45.5,13:41,+35.6,23:59,46,06:31,25,13:43,+20.8,18:58,+7.3,23:59,+68,10:49,+66,23:59,+26.6,00:07,-999,00:00,0,00:00,29.26,12:27,29.2,20:57,7.6,00:07,293,0,2,0.71,8.16
20,January,+36.3,12:35,+30.2,08:17,31,01:11,22,23:59,+8.1,00:06,-0.8,09:54,+67.5,10:40,+66,00:46,+19.4,08:35,-999,00:00,0,00:00,29.29,11:42,29.2,19:41,8.7,23:23,68,0,3,0.71,21.924
23,January,+46.6,23:54,+45.3,22:57,25,23:38,22,23:59,+12.4,23:07,+9.3,23:39,+64,23:45,+63.5,22:54,+42.8,23:48,-999,00:00,0,22:16,29.12,23:27,29.09,23:59,5.8,23:04,93,0,1,0,1.408
24,January,+51.1,14:17,+44.4,07:23,90,23:56,19,06:20,+46.9,23:48,+6.4,03:06,+66.2,21:11,+63.9,01:00,+35.6,07:48,-999,00:00,0.28,11:52,29.09,01:26,28.61,23:59,10.5,03:25,62,1.26,0,1.26,15.224
25,January,+50.4,01:55,+32.7,23:29,90,00:45,20,12:45,+47.5,00:45,-0.4,22:14,+67.1,21:50,+64.2,02:16,+15.8,20:23,-999,00:00,0,00:00,28.97,23:59,28.61,04:42,15.9,20:23,299,0,1,1.26,68.115
26,January,+34.5,11:05,+26.1,23:59,44,04:53,22,11:05,+12.7,04:46,-6,23:12,+67.3,17:14,+65.7,13:10,+8.6,15:32,-999,00:00,0,00:00,29.41,23:59,28.94,00:56,15.9,11:35,277,0,2,1.26,91.291
27,January,+44.1,16:33,+24.4,07:37,24,09:15,20,16:42,+5.5,16:43,-7.1,07:37,+66.7,07:55,+64,21:21,+6.8,06:20,-999,00:00,0,00:00,29.56,12:42,29.41,00:12,13.2,01:11,281,0,3,1.26,60.98
28,January,+38.7,10:56,+14.9,23:54,24,23:59,21,18:24,+4.5,07:42,-15.3,23:54,+66.4,10:36,+63.3,18:19,+1.4,21:03,-999,00:00,0,00:00,29.71,23:59,29.38,06:41,23.7,11:03,291,0,4,1.26,86.317
29,January,+24.1,13:44,+10,04:22,24,09:35,0,08:02,-9.2,13:44,-15.9,08:04,+68,10:04,+65.5,16:01,+3.2,11:00,-999,00:00,0,00:00,29.76,12:41,29.53,23:59,8.3,20:31,23,0,5,1.26,27.87
30,January,+34.2,14:06,+7.2,23:57,31,08:32,22,20:01,-0.2,14:08,-15.9,23:59,+67.1,08:00,+65.1,22:28,-0.4,03:46,-999,00:00,0,00:00,29.53,00:11,29.29,15:56,11.9,03:46,100,0,6,1.26,39.794
31,January,+42.4,16:28,+0.7,06:22,34,10:23,0,10:12,+5.4,16:28,-15.9,10:13,+66.9,11:21,+63.1,20:42,+0.7,06:22,-999,00:00,0,00:00,29.59,23:59,29.41,00:41,8.3,15:22,288,0,7,1.26,14.576
