This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN
10,May,+74.3,15:37,+32,05:45,72,07:33,13,15:43,+33.1,07:37,+9.3,22:45,+70.9,21:31,+68.4,13:30,+32,06:57,+71.4,15:37,0,00:00,29.68,09:58,29.5,23:59,8.1,12:37,101,0,2,0.24,14.509
11,May,+84.2,17:01,+47.1,06:24,62,09:04,13,17:01,+41.4,09:01,+9.7,01:31,+71.8,21:13,+70,12:45,+46.4,09:46,+79,17:01,0.04,07:19,29.5,01:44,29.26,20:58,12.8,17:25,238,0.2,0,0.2,41.608
12,May,+76.6,18:45,+61.5,06:52,76,14:01,25,18:51,+58.6,14:11,+34.3,15:26,+71.1,20:38,+69.3,19:34,+60.8,06:52,+73.9,08:44,3.74,10:47,29.47,12:28,29.32,06:58,8.1,14:29,140,1.18,0,1.18,5.745
13,May,+91.8,18:48,+60.1,06:16,80,07:22,10,09:49,+54.9,07:33,+13.8,09:45,+70.3,11:19,+68,21:01,+60.1,06:16,+75.2,09:27,0,00:00,29.47,00:58,29.32,19:31,10.1,14:47,170,0,1,1.18,20.97
17,May,+68.4,17:38,+61.5,09:45,65,09:57,25,17:42,+52.2,10:38,+30.9,17:42,+73.4,22:04,+70.7,09:56,+60.8,13:23,+72.1,17:38,0.12,09:45,29.2,23:59,29.17,21:31,8.1,15:43,212,0,1,0,11.588
18,May,+74.3,12:04,+55,23:59,69,07:26,16,15:19,+50.7,07:35,+22.8,15:22,+73.2,21:23,+70.5,16:00,+55.2,23:59,+73.4,12:04,0,00:00,29.2,23:59,29.14,14:31,11,15:35,305,0,2,0,26.835
19,May,+81.1,16:46,+54.1,00:25,59,23:33,15,17:28,+43,23:59,+21.4,15:46,+72.1,20:44,+70.2,18:57,+53.6,00:27,+77.2,16:46,0.04,20:37,29.32,23:59,29.2,07:16,7.6,17:23,289,0.08,0,0.08,11.536
20,May,+87.8,16:09,+52.2,04:12,75,06:00,13,16:09,+46.8,07:31,+20.8,20:27,+71.1,01:13,+68.2,19:48,+51.8,05:20,+82.2,16:09,0,00:00,29.44,11:46,29.32,23:59,6.3,15:33,76,0,1,0.08,5.708
21,May,+77.4,18:17,+61,07:20,47,08:13,21,18:20,+42.1,20:34,+26.8,04:15,+71.4,22:16,+68.9,01:27,+59,23:50,+75.2,18:17,4.72,23:41,29.38,13:16,29.23,23:16,8.7,23:41,316,0.59,0,0.59,10.269
22,May,+86.2,18:40,+60.8,23:59,73,07:12,13,18:46,+56.1,08:08,+24.4,14:01,+71.4,18:31,+69.3,20:14,+60.8,23:59,+76.1,12:08,2.32,00:06,29.35,23:59,29.23,06:31,8.7,13:35,311,0.91,0,0.91,19.502
23,May,+102.6,18:12,+58.6,05:53,68,07:23,10,18:37,+50,07:23,+24.4,20:15,+71.4,15:04,+68,21:09,+58.6,05:53,+96.8,18:12,0,00:00,29.47,11:01,29.35,05:31,6.3,16:15,281,0,1,0.91,3.912
24,May,+97,16:29,+57.9,06:07,75,07:38,11,17:43,+56.5,07:40,+24.4,20:16,+72.3,10:56,+67.6,19:09,+57.2,06:07,+91,16:29,0,00:00,29.47,12:47,29.38,21:46,8.3,19:21,114,0,2,0.91,16.797
25,May,+100.8,17:59,+61.7,06:19,47,06:58,10,18:02,+42.4,07:33,+25.3,08:47,+70.5,10:48,+68,19:18,+61.7,06:19,+94.8,17:59,0,00:00,29.5,10:16,29.35,21:01,6.3,16:35,81,0,3,0.91,6.833
26,May,+101.5,16:16,+60.3,04:53,67,05:34,10,18:50,+53.6,07:46,+24.4,20:30,+70.5,21:59,+68.5,20:36,+60.3,04:53,+95.5,16:16,0,23:59,29.38,09:47,29.2,21:16,8.1,10:38,321,0,4,0.91,7.333
27,May,+105.1,17:36,+61.3,06:17,69,07:39,10,18:02,+56.1,07:39,+27.1,19:56,+70.7,11:03,+67.5,20:54,+60.8,06:21,+99.5,17:36,0,23:59,29.26,11:31,29.14,20:31,8.1,12:58,324,0,5,0.91,10.425
28,May,+101.3,17:12,+63.1,04:51,65,05:15,10,17:37,+52.9,05:15,+25.3,20:13,+70.7,10:03,+67.3,19:01,+62.6,05:12,+95.4,17:12,0,00:00,29.23,14:16,29.14,19:31,8.1,15:41,284,0,6,0.91,8.764
29,May,+104.4,17:06,+62.2,06:21,73,07:13,10,18:53,+56.7,07:49,+26.6,20:19,+70.7,11:57,+67.6,19:46,+62.2,06:22,+98.8,17:06,0,00:00,29.23,23:59,29.17,20:16,8.3,11:34,298,0,7,0.91,6.23
30,May,+105.4,16:29,+61.7,06:22,74,07:42,10,18:54,+58.3,07:42,+27,20:17,+70.5,10:39,+67.3,19:19,+61.7,06:22,+100,16:29,0,00:00,29.32,11:01,29.2,20:31,6.3,14:26,129,0,8,0.91,3.495
31,May,+97.7,16:39,+67.3,07:32,75,08:09,11,16:45,+61,08:09,+25.2,17:56,+71.1,22:57,+67.6,19:35,+66.2,04:16,+76.1,07:57,3.07,05:08,29.32,12:01,29.17,20:46,8.7,14:02,212,0.55,0,0.55,25.56
