This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN
19,September,+97,16:27,+57.2,08:05,35,00:15,11,16:40,+33.8,16:27,+17.6,04:00,+73.2,14:47,+70.7,23:32,+55.4,06:52,+91,16:27,0,23:59,29.5,13:26,29.41,20:56,7.6,11:44,71,0,9,0.04,10.105
20,September,+73.4,15:58,+58.8,07:05,66,22:34,16,08:49,+57.9,21:53,+19.6,03:02,+73,23:59,+70.7,19:52,+58.8,07:05,+76.1,23:59,0.16,12:52,29.47,12:41,29.35,22:56,6.3,02:42,88,0.28,0,0.28,0.932
21,September,+87.6,12:27,+66.4,07:25,73,08:23,13,12:34,+59.4,09:29,+27,15:01,+73.4,14:08,+71.2,21:38,+66.2,08:21,+82,12:27,0.08,04:23,29.41,23:59,29.35,18:56,7.2,13:20,172,0.16,0,0.16,3.607
22,September,+97.5,16:00,+68,01:07,46,01:36,11,17:14,+47.3,01:34,+26.1,09:47,+72.9,23:59,+70,20:24,+68,07:58,+91.6,16:00,0,00:00,29.44,11:56,29.35,20:11,6.3,14:27,173,0,1,0.16,9.24
23,September,+87.6,12:50,+67.5,07:21,57,08:23,13,13:11,+54.5,08:39,+27.9,13:00,+73,04:57,+70.7,09:56,+67.5,07:21,+82,12:50,0,00:00,29.44,23:59,29.38,06:41,6.3,13:17,289,0,2,0.16,10.388
24,September,+85.6,10:12,+64.9,21:38,62,08:56,13,10:14,+58.1,08:55,+27.1,10:18,+72.7,07:23,+70.3,14:38,+64.4,22:43,+80.8,09:52,0.24,22:26,29.44,11:41,29.38,20:41,5.8,10:02,118,0.31,0,0.31,1.036
25,September,+76.5,15:13,+62.6,07:55,63,23:59,18,15:19,+54,23:58,+27.3,15:19,+73.4,12:55,+71.6,00:16,+60.8,07:48,+72.9,14:03,0.47,16:55,29.44,14:11,29.38,02:41,5.4,07:48,77,0.28,0,0.28,0.112
26,September,+68.4,10:36,+63.9,21:11,79,10:51,39,14:12,+61.5,10:36,+40.5,15:21,+73,15:20,+72,09:50,+59,17:30,+75.9,09:36,2.13,15:49,29.41,00:40,29.06,23:59,8.1,17:30,277,1.1,0,1.1,4.307
27,September,+75.2,18:12,+54.7,23:56,76,01:06,15,18:12,+58.1,01:06,+20.1,13:54,+73.8,15:35,+71.8,09:51,+54.7,23:56,+72.7,18:11,0.71,01:56,29.12,12:41,28.97,23:59,11,12:33,293,0.08,0,0.08,32.066
28,September,+75.7,16:02,+54.9,00:19,53,00:52,13,16:06,+43,07:17,+11.7,23:34,+75,14:29,+70.7,22:24,+50,23:34,+72.3,16:02,0,00:00,29.06,23:59,28.79,07:11,19.2,07:45,312,0,1,0.08,92.945
29,September,+59.7,15:05,+50,07:08,26,23:59,17,16:46,+20.7,23:01,+9.7,05:55,+71.6,18:16,+69.6,08:48,+44.6,07:17,-999,00:00,0,00:00,29.29,23:59,29.06,06:11,12.3,10:52,277,0,2,0.08,59.735
30,September,+66.6,18:07,+41.4,23:28,45,23:59,15,18:16,+27.5,02:22,+11.5,18:37,+73.4,18:25,+70,08:01,+41,23:59,-999,00:00,0,00:00,29.41,21:26,29.29,05:41,8.7,10:28,304,0,3,0.08,22.766
